user_id,idx
962631,585
2888712,586
1697511,587
2504432,588
1476398,589
2719232,590
2449167,591
1931143,592
1456082,593
1122434,594
1623652,595
2447353,596
2896537,597
589813,598
2476987,599
1562509,600
299065,601
77258,602
712237,603
510958,604
2456572,605
2545328,606
2681062,607
845414,608
732450,609
2936810,610
257604,611
958981,612
1993353,613
1504862,614
2357760,615
2751116,616
2922866,617
2889550,618
945739,619
575464,620
761762,621
1234876,622
1765186,623
112774,624
1558791,625
2338412,626
1365481,627
2267341,628
2492008,629
348415,630
2920909,631
2362114,632
1273690,633
969937,634
2118377,635
314027,636
1109556,637
2857705,638
1583740,639
1694918,640
1644673,641
1935269,642
2748345,643
2764844,644
2871991,645
2537604,646
354324,647
189295,648
1973610,649
2669404,650
466892,651
1477810,652
2815609,653
136905,654
1280505,655
720892,656
2368432,657
1644122,658
1201535,659
731264,660
120282,661
2876942,662
1949625,663
2727328,664
224922,665
2725858,666
2146031,667
136108,668
2715330,669
897356,670
1998915,671
682443,672
163548,673
643102,674
1141896,675
2544268,676
1136723,677
2342720,678
854451,679
338191,680
2263376,681
1565614,682
2651062,683
220835,684
2964516,685
1761925,686
2303015,687
2815648,688
2169521,689
392248,690
2554447,691
2086372,692
149385,693
433453,694
288705,695
1416619,696
2554469,697
1382302,698
16778,699
1093260,700
1553873,701
2909784,702
360883,703
820841,704
863771,705
1927747,706
1675199,707
861570,708
2313203,709
1486867,710
929688,711
2112784,712
1410050,713
2679789,714
719907,715
1196229,716
1633701,717
2544603,718
2085381,719
617578,720
861257,721
2065459,722
1251533,723
1409116,724
2394041,725
2324818,726
321245,727
1436592,728
35765,729
2067224,730
2337002,731
2646479,732
1176866,733
1515846,734
2106728,735
228484,736
627932,737
848544,738
397372,739
435123,740
267556,741
2373744,742
2349961,743
1284087,744
2676911,745
185124,746
1334953,747
74664,748
2395943,749
260830,750
1606582,751
433501,752
88270,753
634240,754
2723179,755
93312,756
2394828,757
2955455,758
896400,759
1304283,760
606353,761
639376,762
1466646,763
2335676,764
397867,765
1219298,766
965880,767
1127033,768
2211519,769
396696,770
2231063,771
2903504,772
1294962,773
867974,774
268124,775
1067917,776
2508451,777
2512596,778
1285542,779
2695328,780
544542,781
1235640,782
2829525,783
716442,784
2370874,785
370123,786
2871440,787
1070068,788
28412,789
2430056,790
1108173,791
1420406,792
1379042,793
2625141,794
1273512,795
668002,796
489043,797
1241734,798
1238105,799
1934185,800
410559,801
2821270,802
1428615,803
940077,804
904157,805
1500721,806
979776,807
192776,808
403704,809
1413408,810
2764399,811
2978400,812
1074488,813
2877542,814
2219974,815
1110661,816
178233,817
305770,818
1367646,819
15548,820
1844160,821
1247928,822
1082431,823
490292,824
992936,825
253016,826
933874,827
1255370,828
613782,829
56317,830
2115196,831
809644,832
1890542,833
2198327,834
876977,835
1541172,836
820627,837
1878018,838
2693392,839
1058015,840
1002754,841
2319784,842
1601822,843
1156469,844
293783,845
1089214,846
1082844,847
2523125,848
1167057,849
846378,850
501987,851
1170442,852
1177082,853
456954,854
2843555,855
38944,856
2145396,857
1590634,858
1697661,859
2984056,860
1912479,861
246495,862
1108325,863
586618,864
90156,865
2819326,866
488548,867
2414841,868
626185,869
307313,870
196956,871
2552653,872
437899,873
341144,874
1112990,875
731165,876
1178499,877
1936929,878
1622676,879
490409,880
190639,881
1567178,882
839595,883
2607376,884
665511,885
890357,886
2763938,887
600701,888
2590895,889
2342332,890
1425185,891
1241825,892
385485,893
2478743,894
1596565,895
90115,896
1670536,897
1256556,898
1795060,899
2544079,900
397412,901
1309517,902
392025,903
1869171,904
2343279,905
2153322,906
1736424,907
1002187,908
1944940,909
2163316,910
593984,911
1824317,912
2983407,913
1688960,914
1835359,915
446195,916
1718853,917
1101098,918
804244,919
1048093,920
2046062,921
500911,922
1534962,923
1057757,924
766340,925
1609136,926
2749983,927
1516224,928
2225526,929
2849576,930
1655544,931
715176,932
1392995,933
324168,934
166546,935
1000082,936
1488890,937
338301,938
632485,939
1693423,940
2485265,941
2079711,942
1506323,943
404205,944
933364,945
2928690,946
1192069,947
1262840,948
2604998,949
601797,950
443397,951
2895012,952
2172624,953
1674679,954
613957,955
355691,956
1244436,957
1837889,958
1826562,959
1073269,960
2942478,961
147354,962
972825,963
1059852,964
622254,965
1051056,966
133612,967
679474,968
583849,969
623683,970
2477577,971
1009945,972
2463211,973
2178239,974
408816,975
2714951,976
2190854,977
1103539,978
586948,979
1706424,980
157494,981
962823,982
1461127,983
2429621,984
774047,985
883783,986
1975222,987
2263034,988
411469,989
2742,990
1616742,991
1609115,992
1337060,993
1189858,994
2553113,995
1385396,996
2633667,997
2694873,998
784158,999
2060515,1000
2479808,1001
2396678,1002
75532,1003
115604,1004
239304,1005
1497693,1006
2493728,1007
2970115,1008
1990483,1009
2940331,1010
1317272,1011
854101,1012
2672806,1013
1366177,1014
891058,1015
1722318,1016
1203454,1017
963360,1018
93930,1019
2479145,1020
1979960,1021
434386,1022
2637355,1023
1308227,1024
2068771,1025
1200798,1026
2818398,1027
2217829,1028
533584,1029
2850320,1030
2291040,1031
1844048,1032
1751106,1033
300405,1034
1071213,1035
1967291,1036
2642067,1037
391348,1038
1577483,1039
1759563,1040
2195181,1041
792726,1042
2073842,1043
2871409,1044
1144877,1045
1391274,1046
733873,1047
2011592,1048
2215132,1049
546040,1050
2134802,1051
651613,1052
77589,1053
1049400,1054
1730632,1055
492669,1056
1543915,1057
1464512,1058
208862,1059
2442335,1060
544564,1061
304079,1062
1898105,1063
357259,1064
2425604,1065
585982,1066
583634,1067
1986057,1068
1347763,1069
2569107,1070
1637954,1071
2430328,1072
2218073,1073
1179973,1074
1682671,1075
1142176,1076
439533,1077
2135333,1078
2789085,1079
63597,1080
857517,1081
2764842,1082
972213,1083
1415820,1084
136628,1085
2507828,1086
2604677,1087
2868921,1088
2290668,1089
1181381,1090
2468294,1091
2572059,1092
1345412,1093
289825,1094
344537,1095
1588070,1096
2559815,1097
2599703,1098
140790,1099
1990340,1100
1541537,1101
1298204,1102
2040475,1103
275598,1104
2291381,1105
1909199,1106
1260853,1107
2522596,1108
1963089,1109
2697483,1110
773697,1111
572333,1112
1060817,1113
2536457,1114
257626,1115
2146060,1116
828214,1117
1714042,1118
1995319,1119
1222663,1120
1089239,1121
933623,1122
1437870,1123
777779,1124
40180,1125
2053282,1126
641193,1127
2002119,1128
1632525,1129
1330762,1130
654531,1131
2842449,1132
1452006,1133
1583163,1134
2337496,1135
2040152,1136
1357373,1137
1893108,1138
2948226,1139
2750329,1140
758864,1141
1317229,1142
996912,1143
776341,1144
2163935,1145
1250099,1146
2520908,1147
1947980,1148
256298,1149
40246,1150
1236984,1151
730371,1152
879886,1153
2408791,1154
1422497,1155
1122981,1156
965853,1157
549250,1158
1114694,1159
204430,1160
245899,1161
2545788,1162
10573,1163
2199523,1164
555490,1165
2418838,1166
2881886,1167
1346029,1168
752499,1169
1061447,1170
1562736,1171
1254143,1172
2524658,1173
2894664,1174
622123,1175
2773380,1176
1542692,1177
2515672,1178
2482897,1179
973149,1180
823628,1181
1728152,1182
2272907,1183
1810330,1184
1515362,1185
688100,1186
758328,1187
1119788,1188
1812057,1189
716296,1190
1550897,1191
1049750,1192
1940419,1193
859101,1194
922014,1195
1671227,1196
179644,1197
1745281,1198
898350,1199
605470,1200
359862,1201
525853,1202
1843129,1203
752149,1204
2057147,1205
2432873,1206
1798587,1207
2250800,1208
453030,1209
1621668,1210
2448669,1211
1830633,1212
583177,1213
2210342,1214
1352955,1215
374615,1216
1240349,1217
1690106,1218
2513756,1219
182605,1220
2181064,1221
299998,1222
12394,1223
1029141,1224
417634,1225
1259136,1226
2887753,1227
2413289,1228
1377160,1229
2290581,1230
1062751,1231
806,1232
2190356,1233
92454,1234
1320004,1235
2639434,1236
2808865,1237
2823255,1238
117095,1239
2847608,1240
2096068,1241
1151342,1242
831703,1243
905570,1244
187500,1245
823772,1246
2253496,1247
458938,1248
1424611,1249
2073609,1250
2892057,1251
1117663,1252
241898,1253
2346149,1254
1202013,1255
2819122,1256
2150715,1257
585325,1258
1891229,1259
1490163,1260
343007,1261
1412543,1262
2976347,1263
1256009,1264
438738,1265
2391671,1266
1496023,1267
231533,1268
303099,1269
650008,1270
801202,1271
2197263,1272
2648338,1273
432210,1274
2610290,1275
554985,1276
1067318,1277
297891,1278
565850,1279
2865079,1280
537420,1281
2497355,1282
1488079,1283
418314,1284
2947905,1285
1995377,1286
1566552,1287
1831910,1288
40782,1289
1876151,1290
226203,1291
2274720,1292
1045050,1293
2765638,1294
1280667,1295
1113082,1296
1258493,1297
1056838,1298
1052521,1299
2183829,1300
792310,1301
1968876,1302
1387779,1303
1154489,1304
157132,1305
298022,1306
240605,1307
1986774,1308
2295961,1309
412980,1310
1571166,1311
1051658,1312
942230,1313
1625998,1314
343590,1315
2072978,1316
1615175,1317
2112537,1318
278487,1319
1524899,1320
2980171,1321
2514002,1322
1720196,1323
2482185,1324
2582438,1325
2688745,1326
120278,1327
176268,1328
2562640,1329
1500269,1330
2869636,1331
1329476,1332
624184,1333
2803370,1334
2110668,1335
2399782,1336
1020698,1337
717186,1338
2395122,1339
549627,1340
2377116,1341
1628780,1342
1793131,1343
2097888,1344
1258138,1345
1174889,1346
1093916,1347
566830,1348
2926837,1349
151707,1350
2901036,1351
1085389,1352
652080,1353
1317904,1354
2760251,1355
264045,1356
1806376,1357
2701304,1358
2559321,1359
357901,1360
148169,1361
1041692,1362
1654030,1363
847121,1364
2519065,1365
1376715,1366
2682761,1367
2397421,1368
267885,1369
1516075,1370
729700,1371
1180784,1372
803024,1373
2541359,1374
359602,1375
833759,1376
466939,1377
253785,1378
919433,1379
1717871,1380
904976,1381
765868,1382
2366762,1383
676693,1384
1787001,1385
1582455,1386
2609209,1387
898454,1388
2127916,1389
1547993,1390
2136077,1391
835862,1392
101454,1393
2857814,1394
976058,1395
133437,1396
2215535,1397
1969115,1398
2299972,1399
1293840,1400
2220340,1401
1625786,1402
2349556,1403
1011957,1404
311302,1405
1484492,1406
1827784,1407
349907,1408
828356,1409
2083896,1410
2674839,1411
2931160,1412
1599899,1413
2729803,1414
1713531,1415
533389,1416
1841690,1417
2643988,1418
2566448,1419
2608350,1420
2668870,1421
2670069,1422
1258059,1423
1964809,1424
2737644,1425
906947,1426
635526,1427
2960352,1428
1081570,1429
2688205,1430
1294192,1431
1163271,1432
2285402,1433
2013477,1434
2436624,1435
904303,1436
2711236,1437
84028,1438
610578,1439
1136108,1440
1440803,1441
1047936,1442
262786,1443
2720567,1444
1831925,1445
1915848,1446
403171,1447
122688,1448
173281,1449
423147,1450
508142,1451
758847,1452
154692,1453
698208,1454
407682,1455
2541297,1456
2839533,1457
1174038,1458
1351676,1459
2397701,1460
842396,1461
1258488,1462
2854500,1463
2455132,1464
195138,1465
1273119,1466
2150160,1467
2465823,1468
303133,1469
2367766,1470
1292784,1471
2657406,1472
1449241,1473
193043,1474
1971764,1475
2160563,1476
116871,1477
2342308,1478
609304,1479
2629877,1480
2018291,1481
1565135,1482
2152790,1483
2585135,1484
2296765,1485
2533552,1486
255433,1487
543798,1488
1106201,1489
134006,1490
139099,1491
77285,1492
338832,1493
2098339,1494
2741882,1495
2715665,1496
1982898,1497
1364305,1498
707562,1499
1819692,1500
959194,1501
1603208,1502
1888209,1503
2302287,1504
1475735,1505
754621,1506
621115,1507
2650697,1508
882500,1509
2168081,1510
1699063,1511
525145,1512
2005877,1513
219746,1514
1604036,1515
776083,1516
2857927,1517
1338870,1518
1719058,1519
2745579,1520
177270,1521
1429336,1522
1354914,1523
177362,1524
1752733,1525
1614747,1526
15006,1527
803748,1528
143242,1529
527177,1530
2267111,1531
560662,1532
2743353,1533
2853705,1534
351559,1535
1527987,1536
2174935,1537
1788116,1538
2624150,1539
2659562,1540
2427238,1541
2497988,1542
443848,1543
1035466,1544
86316,1545
1481471,1546
1295453,1547
2243295,1548
2112573,1549
2145004,1550
150852,1551
1551000,1552
19467,1553
1237037,1554
1751999,1555
2972884,1556
2861297,1557
2944943,1558
1278116,1559
1408122,1560
1128660,1561
197675,1562
468539,1563
527891,1564
1633554,1565
2896116,1566
116376,1567
1192093,1568
2963760,1569
2156172,1570
963923,1571
2260194,1572
139681,1573
1316095,1574
431850,1575
2206362,1576
186270,1577
1246210,1578
891792,1579
153486,1580
2276423,1581
1849791,1582
2857214,1583
1190882,1584
1187951,1585
2216660,1586
983363,1587
2098008,1588
606119,1589
2670137,1590
1456864,1591
1209085,1592
2071817,1593
298276,1594
2546313,1595
1744469,1596
38386,1597
2801747,1598
2415723,1599
139683,1600
2687488,1601
1569208,1602
1144041,1603
730199,1604
2431732,1605
1973975,1606
1651216,1607
2562309,1608
1632865,1609
2152123,1610
1314932,1611
1707186,1612
2335937,1613
1832532,1614
344633,1615
2927536,1616
1582867,1617
2071503,1618
1548848,1619
2475193,1620
2703105,1621
673108,1622
1048426,1623
1857843,1624
2378367,1625
1164223,1626
2925845,1627
116670,1628
1450073,1629
835189,1630
1313507,1631
486890,1632
893488,1633
1083255,1634
1018223,1635
1839674,1636
587039,1637
615071,1638
46874,1639
374620,1640
970782,1641
2607914,1642
1167106,1643
1263379,1644
2119539,1645
2126499,1646
2688412,1647
693934,1648
2137030,1649
2690038,1650
2877565,1651
1934485,1652
1660744,1653
2248235,1654
390540,1655
420917,1656
2434449,1657
713774,1658
2727636,1659
975734,1660
869742,1661
2974546,1662
465634,1663
619625,1664
1105822,1665
2808879,1666
76819,1667
1497865,1668
2506555,1669
2355384,1670
2122969,1671
581526,1672
646604,1673
852457,1674
1687383,1675
2607840,1676
16951,1677
653469,1678
1559597,1679
593478,1680
1905187,1681
633619,1682
649820,1683
1818934,1684
1498110,1685
1182066,1686
2240123,1687
1631473,1688
304712,1689
2718309,1690
2227677,1691
2952717,1692
1767476,1693
1859185,1694
104796,1695
2068276,1696
2949422,1697
1181148,1698
599379,1699
2008543,1700
1713595,1701
2480477,1702
2973606,1703
2663975,1704
1063401,1705
1515931,1706
1368413,1707
2953286,1708
500955,1709
2554902,1710
2736995,1711
757422,1712
1644245,1713
78298,1714
345449,1715
243269,1716
240428,1717
1650951,1718
16675,1719
2825139,1720
1957946,1721
156457,1722
2984270,1723
2376523,1724
1678809,1725
1657646,1726
2028508,1727
605554,1728
201061,1729
561954,1730
1554391,1731
2236710,1732
1216688,1733
1787076,1734
1921752,1735
22963,1736
2404187,1737
1612523,1738
2925525,1739
2185909,1740
551607,1741
1652799,1742
296171,1743
2133614,1744
1238973,1745
2474546,1746
2258284,1747
919797,1748
2413896,1749
2439512,1750
2650131,1751
1689071,1752
1035135,1753
1250880,1754
1418883,1755
98929,1756
1379634,1757
1702372,1758
52881,1759
569840,1760
464328,1761
2781952,1762
1941700,1763
2851771,1764
799858,1765
1775964,1766
2076978,1767
1225397,1768
2016684,1769
1027225,1770
1369852,1771
1926934,1772
674567,1773
1809785,1774
2321289,1775
507360,1776
1012343,1777
1238930,1778
412853,1779
2271672,1780
1925753,1781
983312,1782
1328900,1783
2349809,1784
2350689,1785
1625587,1786
818594,1787
1791292,1788
2251343,1789
1523662,1790
1523742,1791
2363794,1792
2544372,1793
149691,1794
201158,1795
421843,1796
995370,1797
810980,1798
1673620,1799
33173,1800
250268,1801
1178096,1802
1188855,1803
839636,1804
1954888,1805
1135646,1806
36068,1807
2179677,1808
1345044,1809
635723,1810
1806763,1811
2694915,1812
2063194,1813
106064,1814
2122089,1815
142875,1816
586226,1817
2575215,1818
213198,1819
112770,1820
64713,1821
1049217,1822
428993,1823
170949,1824
215430,1825
2446912,1826
1437938,1827
275697,1828
1353295,1829
953773,1830
267269,1831
983087,1832
904903,1833
781310,1834
1784586,1835
2820618,1836
800013,1837
1212648,1838
1291044,1839
1618826,1840
2554727,1841
342039,1842
857397,1843
2758057,1844
248753,1845
1976714,1846
521835,1847
1849686,1848
736136,1849
2169128,1850
1113102,1851
1995832,1852
2251364,1853
1265736,1854
1149571,1855
1018782,1856
2604736,1857
2347460,1858
426895,1859
1780774,1860
1113195,1861
2594356,1862
2702414,1863
1559677,1864
1053464,1865
1511658,1866
1880514,1867
1369877,1868
312867,1869
1673217,1870
982512,1871
2952191,1872
248988,1873
2546788,1874
1398565,1875
1548157,1876
2875670,1877
1127749,1878
1141848,1879
683743,1880
584748,1881
2506236,1882
2974151,1883
2745277,1884
1163943,1885
2177716,1886
142753,1887
1079188,1888
2655513,1889
76937,1890
968045,1891
864426,1892
1990875,1893
164126,1894
452390,1895
1953392,1896
817108,1897
2100624,1898
2117668,1899
1740736,1900
1103073,1901
1103017,1902
2258045,1903
1198494,1904
1292008,1905
75951,1906
343036,1907
2541202,1908
120602,1909
1003835,1910
1477796,1911
490357,1912
1927157,1913
1594450,1914
2198542,1915
2570456,1916
2521979,1917
1805224,1918
2032688,1919
1958028,1920
1658909,1921
2549895,1922
459065,1923
412339,1924
2496887,1925
1503549,1926
218879,1927
901466,1928
448106,1929
740674,1930
1053701,1931
2893967,1932
1892958,1933
426331,1934
622864,1935
2170345,1936
1129862,1937
1132263,1938
2258096,1939
855111,1940
886698,1941
146020,1942
2047700,1943
2001645,1944
2219853,1945
913944,1946
358640,1947
117199,1948
2864112,1949
2603912,1950
314710,1951
1499712,1952
463438,1953
526719,1954
1899521,1955
900441,1956
2260804,1957
1612284,1958
2035061,1959
1193662,1960
2409419,1961
1131807,1962
182623,1963
1485746,1964
2389002,1965
2042480,1966
96259,1967
2170668,1968
1257644,1969
2013940,1970
827894,1971
563169,1972
702578,1973
950376,1974
1855254,1975
883208,1976
819544,1977
2639857,1978
2631373,1979
1829645,1980
1270293,1981
324596,1982
973853,1983
2032779,1984
1448186,1985
85011,1986
2869995,1987
246839,1988
1644394,1989
346848,1990
1131537,1991
1408416,1992
2489245,1993
783170,1994
2591927,1995
1244318,1996
1463036,1997
2773968,1998
1411098,1999
768634,2000
420286,2001
175546,2002
254135,2003
1388860,2004
1791026,2005
970373,2006
501088,2007
2542814,2008
1201388,2009
29340,2010
173555,2011
1758873,2012
2186045,2013
1589507,2014
1048184,2015
1629646,2016
1723286,2017
143073,2018
440610,2019
2569375,2020
2810780,2021
1995150,2022
2747414,2023
709949,2024
1147096,2025
1157049,2026
2355666,2027
1125565,2028
1301116,2029
2405338,2030
2414696,2031
2262476,2032
2623326,2033
1937546,2034
855434,2035
233188,2036
137251,2037
1690534,2038
2791366,2039
2589166,2040
1791085,2041
2963446,2042
1701489,2043
2609408,2044
2593399,2045
1591203,2046
633999,2047
728509,2048
230177,2049
32897,2050
1281538,2051
255512,2052
296994,2053
1087878,2054
2487997,2055
951034,2056
2280217,2057
1220195,2058
1170601,2059
133403,2060
1967516,2061
36556,2062
473133,2063
2064399,2064
1351593,2065
515662,2066
1977137,2067
47164,2068
2379252,2069
2007889,2070
1955256,2071
2123018,2072
433393,2073
1037138,2074
100412,2075
2245234,2076
2733031,2077
1926118,2078
1012649,2079
1879129,2080
1894026,2081
2446663,2082
2700577,2083
563783,2084
412941,2085
1368243,2086
916045,2087
2149848,2088
1222287,2089
1578834,2090
763078,2091
2498476,2092
1783455,2093
129765,2094
1837731,2095
2160091,2096
1335250,2097
1833546,2098
1507675,2099
2486533,2100
703984,2101
1551202,2102
1002154,2103
1446084,2104
2712602,2105
2879387,2106
2924343,2107
936712,2108
1048650,2109
256477,2110
2420062,2111
87572,2112
1690945,2113
1742000,2114
2261978,2115
1513434,2116
120243,2117
1921226,2118
1279498,2119
2671228,2120
1928092,2121
416257,2122
540429,2123
2917458,2124
173037,2125
2611593,2126
906164,2127
1209092,2128
635390,2129
1850187,2130
2198767,2131
1601408,2132
1139163,2133
2919046,2134
747318,2135
2825021,2136
572605,2137
2186843,2138
1587284,2139
324106,2140
1282152,2141
730230,2142
1440983,2143
1165559,2144
2096083,2145
1197945,2146
271206,2147
2208084,2148
1443088,2149
30806,2150
338305,2151
2802444,2152
2289490,2153
279679,2154
2674082,2155
111048,2156
823638,2157
725776,2158
1852412,2159
1382208,2160
229302,2161
1805662,2162
2837217,2163
1298770,2164
2013311,2165
2853714,2166
1034607,2167
179827,2168
213073,2169
1195933,2170
675008,2171
2236046,2172
943915,2173
297980,2174
2089857,2175
749042,2176
419594,2177
2952156,2178
814355,2179
1922850,2180
2636571,2181
2581861,2182
2047966,2183
2316112,2184
1178201,2185
1979560,2186
1230623,2187
1472777,2188
1132448,2189
2100337,2190
1471051,2191
494426,2192
266972,2193
446885,2194
1229297,2195
2893051,2196
2015666,2197
715734,2198
177953,2199
1430427,2200
801829,2201
1374933,2202
57009,2203
704914,2204
1317298,2205
2928782,2206
804174,2207
2711182,2208
498243,2209
1098698,2210
1763906,2211
2577258,2212
1803311,2213
2443875,2214
897781,2215
1538504,2216
1736719,2217
56593,2218
897206,2219
1571607,2220
2096658,2221
1840432,2222
948894,2223
942455,2224
1937984,2225
659901,2226
1954259,2227
2695862,2228
1336420,2229
1843365,2230
2022658,2231
389776,2232
1679276,2233
415298,2234
1191943,2235
858781,2236
1297756,2237
1093360,2238
747887,2239
1480361,2240
2250049,2241
1049735,2242
2545285,2243
2532139,2244
2174248,2245
535107,2246
1817167,2247
586837,2248
2042909,2249
966776,2250
